average_type,fewshot_frac,auroc_mean,auroc_std,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std
macro,0.01,0.5056697064396418,0.06942244361320245,0.4136752136752137,0.0950986738167598,0.42391393328360616,0.0855872516509756
macro,0.05,0.5719772821525524,0.010291726050815799,0.4495726495726496,0.04894981560094478,0.46670070450396184,0.05513582476481145
macro,0.1,0.5910514485277388,0.027413827016615835,0.452991452991453,0.04983719568243846,0.4740647873338107,0.045383626192961074
weighted_by_test_n,0.01,0.5056697064396418,0.06942244361320245,0.4136752136752137,0.0950986738167598,0.42391393328360616,0.0855872516509756
weighted_by_test_n,0.05,0.5719772821525524,0.010291726050815802,0.4495726495726496,0.04894981560094478,0.46670070450396184,0.05513582476481145
weighted_by_test_n,0.1,0.5910514485277388,0.027413827016615835,0.452991452991453,0.04983719568243846,0.4740647873338107,0.045383626192961074
