average_type,fewshot_frac,auroc_mean,auroc_std,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std
macro,0.01,0.6590447862806847,0.07658892861229424,0.5196581196581197,0.10120177856831236,0.5250325552654951,0.08684958256196999
macro,0.05,0.7438572544636124,0.015436727317499989,0.629059829059829,0.03656281989095288,0.6318110621952016,0.03386220449315614
macro,0.1,0.7367153579619494,0.032275388416939534,0.6239316239316239,0.0409900130197668,0.6287638793303778,0.031043305969429457
weighted_by_test_n,0.01,0.6590447862806847,0.07658892861229424,0.5196581196581197,0.10120177856831236,0.5250325552654951,0.08684958256196999
weighted_by_test_n,0.05,0.7438572544636124,0.015436727317499944,0.629059829059829,0.03656281989095288,0.6318110621952016,0.03386220449315614
weighted_by_test_n,0.1,0.7367153579619494,0.032275388416939534,0.6239316239316239,0.0409900130197668,0.6287638793303778,0.031043305969429457
